usage_id	host_ip	proxy	domain	"time"
20101	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 07:18:59.425042
20102	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 07:31:23.28216
20103	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 07:34:30.558941
20104	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 07:37:11.569499
20105	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 07:52:09.29577
20106	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 07:54:25.243625
20107	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 07:56:59.640434
20108	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 07:59:42.913951
20109	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 08:01:43.805699
20110	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 08:03:32.364883
20111	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 08:05:18.089194
20112	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-13 08:06:57.382917
20113	188.165.15.64	158.119.147.11	boson047.ahrefs.com	2015-03-15 09:27:01.200888
20114	188.165.15.29	158.119.147.11	boson032.ahrefs.com	2015-03-15 14:14:49.361822
20115	115.248.114.75	158.119.147.11	115.248.114.75	2015-03-16 05:46:18.544078
20116	115.248.114.75	158.119.147.11	115.248.114.75	2015-03-16 05:47:08.334827
20117	5.9.102.13	158.119.147.11	n12g1.007ac9.net	2015-03-16 11:14:29.001254
20118	188.165.15.64	158.119.147.11	boson047.ahrefs.com	2015-03-17 01:45:42.549188
20119	115.248.114.75	158.119.147.11	115.248.114.75	2015-03-18 11:21:13.384142
20120	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 04:20:18.593944
20121	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 04:21:51.47936
20122	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 04:23:24.241833
20123	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 04:24:00.251815
20124	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 04:25:35.858757
20125	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 05:13:35.925851
20126	211.144.96.16	158.119.147.11	211.144.96.16	2015-03-19 05:38:43.978014
20127	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 06:27:26.340349
20128	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 06:28:47.268618
20129	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 06:30:51.197095
20130	122.248.100.218	158.119.147.11	122.248.100.218	2015-03-19 07:23:14.323407
20131	220.241.26.85	158.119.147.11	220.241.26.85	2015-03-19 07:24:14.453534
20132	220.241.26.86	158.119.147.11	220.241.26.86	2015-03-19 07:24:20.40603
20133	220.241.26.83	158.119.147.11	220.241.26.83	2015-03-19 07:25:33.911217
20134	220.241.26.87	158.119.147.11	220.241.26.87	2015-03-19 07:27:57.635044
20135	220.241.26.87	158.119.147.11	220.241.26.87	2015-03-19 08:07:52.247453
20136	180.76.6.146	158.119.147.11	180.76.6.146	2015-03-19 19:13:28.655682
20137	122.248.99.37	158.119.147.11	122.248.99.37	2015-03-20 06:53:56.539955
20138	122.248.99.37	158.119.147.11	122.248.99.37	2015-03-20 06:54:31.006354
20139	122.248.99.37	158.119.147.11	122.248.99.37	2015-03-20 10:03:54.62556
20140	195.57.190.234	158.119.147.11	195.57.190.234	2015-03-20 11:33:04.742607
20141	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 07:50:52.066605
20142	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:12:14.730236
20143	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:14:36.907137
20144	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:18:29.038947
20145	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:20:45.867629
20146	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:22:32.453751
20147	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:24:17.636469
20148	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:26:49.385334
20149	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:28:43.342247
20150	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:30:37.072874
20151	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:37:15.298555
20152	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:39:48.974172
20153	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:41:48.738219
20154	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:43:46.075612
20155	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:45:27.137623
20156	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:47:41.427153
20157	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:51:02.838457
20158	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:54:42.778888
20159	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:56:32.447447
20160	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:58:04.866382
20161	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 14:59:38.392637
20162	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:01:18.080826
20163	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:03:19.999842
20164	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:05:32.987357
20165	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:07:12.363416
20166	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:08:56.545945
20167	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:10:38.595811
20168	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:12:17.936359
20169	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:13:59.801438
20170	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:15:31.814031
20171	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:38:30.24645
20172	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:40:28.294281
20173	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:42:10.412861
20174	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:43:54.987172
20175	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:45:30.547839
20176	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:47:16.363377
20177	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:48:59.34788
20178	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:50:41.794555
20179	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:52:10.428963
20180	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:54:22.371185
20181	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:55:55.664889
20182	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 15:59:21.860324
20183	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 16:01:00.783041
20184	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-22 16:03:09.951109
20185	122.248.98.30	158.119.147.11	122.248.98.30	2015-03-23 05:13:19.260947
20186	122.248.98.30	158.119.147.11	122.248.98.30	2015-03-23 06:28:08.99552
20187	122.248.98.30	158.119.147.11	122.248.98.30	2015-03-23 09:09:43.114472
20188	122.248.98.30	158.119.147.11	122.248.98.30	2015-03-23 09:13:48.270495
20189	122.248.98.30	158.119.147.11	122.248.98.30	2015-03-23 09:16:59.229022
20190	115.248.114.75	158.119.147.11	115.248.114.75	2015-03-24 05:19:15.354732
20191	115.248.114.75	158.119.147.11	115.248.114.75	2015-03-24 05:45:34.932578
20192	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-24 07:30:22.262771
20193	212.243.74.11	158.119.147.11	212.243.74.11	2015-03-24 07:56:17.785607
20194	212.243.74.11	158.119.147.11	212.243.74.11	2015-03-24 07:57:24.70757
20195	161.200.98.88	158.119.147.11	161.200.98.88	2015-03-24 08:16:42.606832
20196	161.200.98.88	158.119.147.11	161.200.98.88	2015-03-24 08:18:10.152482
20197	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 08:55:03.425691
20198	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 08:56:09.312669
20199	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 08:57:10.274653
20200	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 08:58:06.042795
20201	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 08:59:09.944439
20202	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 08:59:54.820609
20203	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:00:35.2259
20204	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:01:26.529861
20205	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:02:30.129717
20206	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:03:22.565501
20207	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:03:49.78627
20208	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:04:05.781911
20209	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:04:24.880924
20210	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:04:50.959802
20211	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:07:36.530387
20212	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:09:05.978688
20213	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:10:14.490625
20214	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:11:02.745639
20215	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:24:13.783688
20216	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:24:59.003647
20217	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:25:44.776299
20218	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:26:50.580455
20219	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:27:31.51978
20220	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:28:22.093638
20221	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:28:50.177217
20222	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:29:07.910946
20223	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:29:23.01519
20224	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:29:41.211426
20225	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:30:09.825339
20226	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:31:19.403373
20227	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:32:05.204265
20228	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:32:44.558809
20229	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:33:31.96351
20230	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:34:20.014389
20231	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-24 09:34:58.743036
20232	188.165.234.52	158.119.147.11	crawl04.lp.007ac9.net	2015-03-25 02:24:50.272669
20233	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-25 05:37:40.849611
20234	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-25 09:32:16.14931
20235	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-25 09:56:28.053316
20236	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-25 10:29:36.986027
20237	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-26 01:48:21.124475
20238	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-26 03:39:16.319075
20239	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-26 03:43:40.890783
20240	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-26 04:04:47.080897
20241	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-26 04:45:27.966224
20242	220.241.26.87	158.119.147.11	220.241.26.87	2015-03-26 06:46:07.547736
20243	220.241.26.85	158.119.147.11	220.241.26.85	2015-03-26 08:33:25.082662
20244	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-26 09:15:36.903982
20245	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-26 09:17:43.617507
20246	122.248.100.87	158.119.147.11	122.248.100.87	2015-03-26 10:15:41.854985
20247	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 10:37:52.617085
20248	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 10:43:09.280428
20249	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 10:43:51.625229
20250	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 10:48:13.306791
20251	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 10:48:32.67512
20252	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 10:50:41.798137
20253	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 10:51:08.300352
20254	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 10:51:23.45681
20255	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:04:31.23931
20256	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:06:05.182934
20257	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:06:42.413383
20258	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:08:25.991666
20259	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:08:54.014467
20260	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:09:29.076401
20261	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:09:49.797429
20262	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:10:09.137696
20263	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:10:33.103868
20264	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:11:06.193949
20265	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:11:23.05175
20266	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:11:43.571513
20267	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:13:01.188553
20268	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:13:34.62659
20269	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:14:12.356589
20270	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:14:45.970199
20271	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:15:11.45374
20272	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-27 11:15:40.145505
20273	180.76.6.41	158.119.147.11	180.76.6.41	2015-03-27 13:07:26.254208
20274	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-28 03:44:30.586338
20275	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-28 03:45:45.692806
20276	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-28 03:54:20.498913
20277	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-28 03:56:52.159567
20278	115.248.114.75	158.119.147.11	115.248.114.75	2015-03-28 06:05:01.325763
20279	115.248.114.75	158.119.147.11	115.248.114.75	2015-03-28 06:06:11.710274
20280	115.248.114.75	158.119.147.11	115.248.114.75	2015-03-28 06:06:45.79077
20281	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-28 09:41:14.388124
20282	81.144.138.34	158.119.147.11	crawl-81-144-138-34.wotbox.com	2015-03-28 22:51:08.00764
20283	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-03-29 13:24:13.436069
20284	203.190.254.200	158.119.147.11	203.190.254.200	2015-03-30 11:20:34.0876
20285	193.61.201.6	158.119.147.11	gazebo.cnit.smd.kcl.ac.uk	2015-03-30 12:11:47.324196
20286	122.248.100.132	158.119.147.11	122.248.100.132	2015-04-01 03:51:11.967642
20287	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-01 12:17:44.168374
20288	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-01 12:22:37.349084
20289	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-01 12:53:43.939865
20290	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-01 12:58:16.912562
20291	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-01 13:46:13.807364
20292	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-01 13:47:11.376191
20293	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-01 14:40:17.501205
20294	220.241.26.93	158.119.147.11	220.241.26.93	2015-04-02 01:53:38.834577
20295	220.241.26.85	158.119.147.11	220.241.26.85	2015-04-02 01:54:38.608931
20296	220.241.26.82	158.119.147.11	220.241.26.82	2015-04-02 02:10:49.42882
20297	220.241.26.86	158.119.147.11	220.241.26.86	2015-04-02 02:15:14.532791
20298	220.241.26.82	158.119.147.11	220.241.26.82	2015-04-02 02:50:52.371041
20299	115.248.114.75	158.119.147.11	115.248.114.75	2015-04-02 05:05:41.585767
20300	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:36:40.99105
20301	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:38:49.109488
20302	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:40:15.030099
20303	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:41:52.816995
20304	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:43:19.665859
20305	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:44:41.284081
20306	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:45:55.965403
20307	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:47:17.551141
20308	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:48:49.616626
20309	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:50:18.251122
20310	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:51:35.191992
20311	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:53:06.489493
20312	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:54:38.172591
20313	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-03 23:56:12.253723
20314	5.9.7.53	158.119.147.11	region6.advbot.org	2015-04-03 23:59:35.21814
20315	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:03:17.027407
20316	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:04:33.714505
20317	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:05:51.620542
20318	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:07:14.021846
20319	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:08:30.075507
20320	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:09:48.393211
20321	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:10:59.351896
20322	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:12:11.939758
20323	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:13:23.201619
20324	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:14:38.288716
20325	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:16:00.845717
20326	103.244.12.246	158.119.147.11	103.244.12.246.deltainfocom.com	2015-04-04 00:17:27.182458
20327	188.165.15.203	158.119.147.11	boson041.ahrefs.com	2015-04-04 21:45:47.140572
20328	195.226.120.199	158.119.147.11	195.226.120.199	2015-04-07 17:51:51.139495
20329	94.23.27.166	158.119.147.11	crawl12.lp.007ac9.net	2015-04-08 08:13:34.380779
20330	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-08 16:06:54.934587
20331	139.18.235.210	158.119.147.11	proxymed3.medizin.uni-leipzig.de	2015-04-10 14:17:33.230073
20332	188.143.232.14	158.119.147.11	188.143.232.14	2015-04-11 02:33:11.305065
20333	82.94.176.141	158.119.147.11	ukspider1.wise-guys.nl	2015-04-13 00:35:35.473311
20334	139.18.235.208	158.119.147.11	proxymed1.medizin.uni-leipzig.de	2015-04-13 08:07:27.057074
20335	139.18.235.208	158.119.147.11	proxymed1.medizin.uni-leipzig.de	2015-04-13 08:15:56.097442
20336	139.18.235.208	158.119.147.11	proxymed1.medizin.uni-leipzig.de	2015-04-13 08:17:39.671494
20337	139.18.235.208	158.119.147.11	proxymed1.medizin.uni-leipzig.de	2015-04-13 08:27:23.342027
20338	139.18.235.209	158.119.147.11	proxymed2.medizin.uni-leipzig.de	2015-04-13 09:03:15.783205
20339	139.18.235.208	158.119.147.11	proxymed1.medizin.uni-leipzig.de	2015-04-13 09:21:05.059752
20340	115.248.114.75	158.119.147.11	115.248.114.75	2015-04-14 08:48:27.568659
20341	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 15:08:45.074986
20342	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 15:22:57.865122
20343	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 15:35:12.830548
20344	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 15:46:43.332914
20345	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 15:52:11.974276
20346	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 15:57:24.509914
20347	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 16:03:42.719085
20348	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 16:04:13.424042
20349	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 16:10:05.040993
20350	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 16:16:00.70022
20351	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 16:20:51.190475
20352	190.26.202.194	158.119.147.11	ins.gov.co	2015-04-15 16:21:13.822715
